trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
499757158,54,4/13/2025 0:05,4/13/2025 1:00,4211,33.984928,-118.469963,4211,33.984928,-118.469963,21930,1,Round Trip,Walk-up,electric
499756541,15,4/13/2025 0:07,4/13/2025 0:22,4315,34.054031,-118.27092,4315,34.054031,-118.27092,22800,30,Round Trip,Monthly Pass,electric
499756475,5,4/13/2025 0:12,4/13/2025 0:17,4529,34.10186,-118.33329,4534,34.10186,-118.32811,24826,30,One Way,Monthly Pass,electric
499756549,3,4/13/2025 0:19,4/13/2025 0:22,3042,34.049301,-118.238808,3022,34.04607,-118.233093,29197,30,One Way,Monthly Pass,electric
499761830,124,4/13/2025 0:19,4/13/2025 2:23,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15187,1,Round Trip,Walk-up,standard
499756856,25,4/13/2025 0:22,4/13/2025 0:47,4534,34.10186,-118.32811,4534,34.10186,-118.32811,24826,30,Round Trip,Monthly Pass,electric
499756717,17,4/13/2025 0:22,4/13/2025 0:39,3063,34.048038,-118.253738,4473,34.07159,-118.282288,23796,30,One Way,Monthly Pass,electric
499756706,14,4/13/2025 0:23,4/13/2025 0:37,4315,34.054031,-118.27092,3005,34.0485,-118.258537,22800,30,One Way,Monthly Pass,electric
499761836,117,4/13/2025 0:26,4/13/2025 2:23,4214,33.99556,-118.481552,4214,33.99556,-118.481552,13564,1,Round Trip,Walk-up,standard
499756724,11,4/13/2025 0:28,4/13/2025 0:39,4215,34.014309,-118.491341,4214,33.99556,-118.481552,06588,1,One Way,Walk-up,standard
499757107,28,4/13/2025 0:30,4/13/2025 0:58,4487,34.062111,-118.446922,4576,34.022579,-118.40551,13799,1,One Way,Walk-up,standard
499756908,11,4/13/2025 0:38,4/13/2025 0:49,3040,34.05357,-118.266357,4672,34.045021,-118.253189,27931,365,One Way,Annual Pass,electric
499756826,7,4/13/2025 0:39,4/13/2025 0:45,3005,34.0485,-118.258537,4315,34.054031,-118.27092,22800,30,One Way,Monthly Pass,electric
499759461,59,4/13/2025 0:41,4/13/2025 1:40,4215,34.014309,-118.491341,4215,34.014309,-118.491341,20084,1,Round Trip,Walk-up,standard
499757074,11,4/13/2025 0:45,4/13/2025 0:56,4209,33.996239,-118.477448,4202,33.991161,-118.468292,14929,1,One Way,Walk-up,standard
499757115,12,4/13/2025 0:46,4/13/2025 0:58,4315,34.054031,-118.27092,4313,34.056808,-118.275002,22800,30,One Way,Monthly Pass,electric
499759062,24,4/13/2025 0:51,4/13/2025 1:15,4672,34.045021,-118.253189,3040,34.05357,-118.266357,29129,365,One Way,Annual Pass,electric
499758989,13,4/13/2025 0:58,4/13/2025 1:11,3042,34.049301,-118.238808,3078,34.064281,-118.238937,26467,1,One Way,Walk-up,electric
499759241,25,4/13/2025 1:00,4/13/2025 1:25,4313,34.056808,-118.275002,3007,34.05048,-118.254593,22800,30,One Way,Monthly Pass,electric
499759261,22,4/13/2025 1:04,4/13/2025 1:26,4534,34.10186,-118.32811,4664,34.055161,-118.30899,16201,1,One Way,Walk-up,standard
499758994,6,4/13/2025 1:06,4/13/2025 1:12,4672,34.045021,-118.253189,4491,34.04744,-118.24794,27931,30,One Way,Monthly Pass,electric
499759694,42,4/13/2025 1:12,4/13/2025 1:54,4491,34.04744,-118.24794,3045,34.028511,-118.256668,29118,30,One Way,Monthly Pass,electric
499759171,6,4/13/2025 1:14,4/13/2025 1:20,4643,34.07262,-118.44944,4644,34.061859,-118.45002,05901,30,One Way,Monthly Pass,standard
499759244,11,4/13/2025 1:15,4/13/2025 1:26,4315,34.054031,-118.27092,3032,34.049889,-118.255882,14083,30,One Way,Monthly Pass,standard
499759389,12,4/13/2025 1:22,4/13/2025 1:34,4212,33.988129,-118.471741,4213,33.995369,-118.464798,25880,365,One Way,Annual Pass,electric
499759733,32,4/13/2025 1:23,4/13/2025 1:55,4534,34.10186,-118.32811,4534,34.10186,-118.32811,24826,30,Round Trip,Monthly Pass,electric
499759559,20,4/13/2025 1:26,4/13/2025 1:46,3007,34.05048,-118.254593,3052,34.051102,-118.264557,22800,30,One Way,Monthly Pass,electric
499759464,8,4/13/2025 1:32,4/13/2025 1:40,3049,34.056969,-118.253593,3074,34.04417,-118.261169,15294,30,One Way,Monthly Pass,standard
499759571,13,4/13/2025 1:34,4/13/2025 1:47,3007,34.05048,-118.254593,3066,34.063389,-118.23616,28857,30,One Way,Monthly Pass,electric
499762365,70,4/13/2025 1:35,4/13/2025 2:45,4483,34.1007,-118.259117,4478,34.10424,-118.273697,16864,1,One Way,Walk-up,electric
499759675,18,4/13/2025 1:36,4/13/2025 1:54,4483,34.1007,-118.259117,4478,34.10424,-118.273697,14115,1,One Way,Walk-up,standard
499759687,17,4/13/2025 1:37,4/13/2025 1:54,4483,34.1007,-118.259117,4478,34.10424,-118.273697,19996,1,One Way,Walk-up,standard
499759676,16,4/13/2025 1:38,4/13/2025 1:54,4483,34.1007,-118.259117,4478,34.10424,-118.273697,13184,1,One Way,Walk-up,standard
499759661,4,4/13/2025 1:49,4/13/2025 1:53,3052,34.051102,-118.264557,4315,34.054031,-118.27092,22800,30,One Way,Monthly Pass,electric
499761547,12,4/13/2025 1:51,4/13/2025 2:03,4521,33.990318,-118.412048,4521,33.990318,-118.412048,14883,30,Round Trip,Monthly Pass,standard
499760400,6,4/13/2025 1:54,4/13/2025 2:00,4315,34.054031,-118.27092,4447,34.0616,-118.28199,22800,30,One Way,Monthly Pass,electric
499761799,27,4/13/2025 1:55,4/13/2025 2:22,3045,34.028511,-118.256668,3045,34.028511,-118.256668,29118,30,Round Trip,Monthly Pass,electric
499764286,57,4/13/2025 2:09,4/13/2025 3:06,4534,34.10186,-118.32811,4537,34.098228,-118.338821,24826,30,One Way,Monthly Pass,electric
499762111,16,4/13/2025 2:17,4/13/2025 2:33,3064,34.046131,-118.257591,4246,34.023708,-118.279167,16077,1,One Way,Walk-up,standard
499807908,690,4/13/2025 2:22,4/13/2025 13:52,4254,34.028679,-118.284111,4254,34.028679,-118.284111,15953,1,Round Trip,Walk-up,standard
499762099,8,4/13/2025 2:24,4/13/2025 2:32,4254,34.028679,-118.284111,4254,34.028679,-118.284111,14843,1,Round Trip,Walk-up,standard
499762106,8,4/13/2025 2:24,4/13/2025 2:32,4568,34.029121,-118.403168,4576,34.022579,-118.40551,11999,1,One Way,One Day Pass,standard
499762431,24,4/13/2025 2:25,4/13/2025 2:49,3045,34.028511,-118.256668,3045,34.028511,-118.256668,29118,30,Round Trip,Monthly Pass,electric
499762034,4,4/13/2025 2:25,4/13/2025 2:29,3062,34.047749,-118.243172,4491,34.04744,-118.24794,15290,1,One Way,Walk-up,standard
499762279,8,4/13/2025 2:33,4/13/2025 2:41,4576,34.022579,-118.40551,4563,34.017448,-118.409569,24049,1,One Way,One Day Pass,electric
499762432,16,4/13/2025 2:33,4/13/2025 2:49,4254,34.028679,-118.284111,4254,34.028679,-118.284111,14843,1,Round Trip,Walk-up,standard
499764383,45,4/13/2025 2:38,4/13/2025 3:23,4248,34.028351,-118.288673,4254,34.028679,-118.284111,14088,1,One Way,Walk-up,standard
499769680,218,4/13/2025 2:41,4/13/2025 6:19,4563,34.017448,-118.409569,4548,34.026829,-118.393517,23041,1,One Way,One Day Pass,electric
499762610,10,4/13/2025 2:49,4/13/2025 2:59,3045,34.028511,-118.256668,4672,34.045021,-118.253189,29118,30,One Way,Monthly Pass,electric
499764382,29,4/13/2025 2:54,4/13/2025 3:23,4254,34.028679,-118.284111,4254,34.028679,-118.284111,14843,1,Round Trip,Walk-up,standard
499765311,4,4/13/2025 3:56,4/13/2025 4:00,4643,34.07262,-118.44944,4613,34.069752,-118.445351,12135,30,One Way,Monthly Pass,standard
499766135,5,4/13/2025 3:58,4/13/2025 4:03,4273,34.02586,-118.284103,4248,34.028351,-118.288673,13953,30,One Way,Monthly Pass,standard
499766186,8,4/13/2025 4:05,4/13/2025 4:13,4613,34.069752,-118.445351,4644,34.061859,-118.45002,12135,30,One Way,Monthly Pass,standard
499766279,3,4/13/2025 4:40,4/13/2025 4:43,3022,34.04607,-118.233093,3042,34.049301,-118.238808,29197,30,One Way,Monthly Pass,electric
499767930,5,4/13/2025 5:01,4/13/2025 5:06,3052,34.051102,-118.264557,4578,34.04298,-118.252953,14904,30,One Way,Monthly Pass,standard
499767992,8,4/13/2025 5:49,4/13/2025 5:57,3077,34.039871,-118.250038,3005,34.0485,-118.258537,15794,30,One Way,Monthly Pass,standard
499769692,27,4/13/2025 5:54,4/13/2025 6:20,4209,33.996239,-118.477448,4215,34.014309,-118.491341,20070,1,One Way,One Day Pass,standard
499769637,2,4/13/2025 6:08,4/13/2025 6:10,4491,34.04744,-118.24794,4578,34.04298,-118.252953,27931,30,One Way,Monthly Pass,electric
499769776,9,4/13/2025 6:23,4/13/2025 6:32,4548,34.026829,-118.393517,4563,34.017448,-118.409569,23041,1,One Way,One Day Pass,electric
499769839,17,4/13/2025 6:25,4/13/2025 6:42,4555,34.005871,-118.429161,4575,34.000309,-118.402527,22175,30,One Way,Monthly Pass,electric
499769894,8,4/13/2025 6:42,4/13/2025 6:50,4210,33.984341,-118.47155,4214,33.99556,-118.481552,29290,365,One Way,Annual Pass,electric
499771568,12,4/13/2025 6:51,4/13/2025 7:03,4214,33.99556,-118.481552,4215,34.014309,-118.491341,29290,365,One Way,Annual Pass,electric
499771617,10,4/13/2025 7:01,4/13/2025 7:11,4664,34.055161,-118.30899,4390,34.069271,-118.296593,28213,30,One Way,Monthly Pass,electric
499771681,22,4/13/2025 7:04,4/13/2025 7:26,4215,34.014309,-118.491341,4202,33.991161,-118.468292,29290,365,One Way,Annual Pass,electric
499771982,45,4/13/2025 7:06,4/13/2025 7:51,4632,33.986671,-118.440948,4632,33.986671,-118.440948,24253,30,Round Trip,Monthly Pass,electric
499773932,61,4/13/2025 7:08,4/13/2025 8:09,4215,34.014309,-118.491341,4214,33.99556,-118.481552,20070,1,One Way,One Day Pass,standard
499771899,31,4/13/2025 7:14,4/13/2025 7:45,4563,34.017448,-118.409569,4571,34.027649,-118.413559,24049,1,One Way,One Day Pass,electric
499771711,4,4/13/2025 7:26,4/13/2025 7:30,4555,34.005871,-118.429161,4554,34.00351,-118.43438,14041,30,One Way,Monthly Pass,standard
499771773,9,4/13/2025 7:27,4/13/2025 7:36,4202,33.991161,-118.468292,4210,33.984341,-118.47155,29290,365,One Way,Annual Pass,electric
499774063,44,4/13/2025 7:28,4/13/2025 8:12,4543,33.95718,-118.451248,4545,33.95879,-118.44828,23409,30,One Way,Monthly Pass,electric
499771877,14,4/13/2025 7:30,4/13/2025 7:44,4554,34.00351,-118.43438,4566,34.023392,-118.399223,29866,30,One Way,Monthly Pass,electric
499771837,7,4/13/2025 7:33,4/13/2025 7:40,3066,34.063389,-118.23616,3022,34.04607,-118.233093,28857,30,One Way,Monthly Pass,electric
499771757,1,4/13/2025 7:33,4/13/2025 7:34,4473,34.07159,-118.282288,4473,34.07159,-118.282288,13527,30,Round Trip,Monthly Pass,standard
500023038,32,4/13/2025 7:36,4/13/2025 8:08,4473,34.07159,-118.282288,3000,,,16343,30,One Way,Monthly Pass,electric
499774266,33,4/13/2025 7:46,4/13/2025 8:19,4571,34.027649,-118.413559,4569,34.02655,-118.408463,25581,1,One Way,One Day Pass,electric
499772904,7,4/13/2025 7:53,4/13/2025 8:00,4632,33.986671,-118.440948,4632,33.986671,-118.440948,24253,30,Round Trip,Monthly Pass,electric
499773798,8,4/13/2025 7:58,4/13/2025 8:06,4493,34.090279,-118.277191,4455,34.10936,-118.271812,16081,30,One Way,Monthly Pass,standard
499773823,9,4/13/2025 7:58,4/13/2025 8:07,4493,34.090279,-118.277191,4455,34.10936,-118.271812,13685,30,One Way,Monthly Pass,standard
499773788,5,4/13/2025 8:00,4/13/2025 8:05,4311,34.059689,-118.294662,4444,34.061619,-118.305573,12972,30,One Way,Monthly Pass,standard
499775905,49,4/13/2025 8:01,4/13/2025 8:50,4632,33.986671,-118.440948,4206,33.998341,-118.461014,24253,30,One Way,Monthly Pass,electric
499778602,75,4/13/2025 8:01,4/13/2025 9:16,4215,34.014309,-118.491341,4215,34.014309,-118.491341,05944,1,Round Trip,Walk-up,standard
499773879,4,4/13/2025 8:04,4/13/2025 8:08,3034,34.042061,-118.263382,3006,34.04554,-118.256668,06198,365,One Way,Annual Pass,standard
499773920,3,4/13/2025 8:06,4/13/2025 8:09,3064,34.046131,-118.257591,3034,34.042061,-118.263382,13691,30,One Way,Monthly Pass,standard
499774005,3,4/13/2025 8:08,4/13/2025 8:11,4578,34.04298,-118.252953,3018,34.043732,-118.260139,27931,30,One Way,Monthly Pass,electric
499774828,6,4/13/2025 8:22,4/13/2025 8:28,4672,34.045021,-118.253189,3018,34.043732,-118.260139,29118,30,One Way,Monthly Pass,electric
499775265,11,4/13/2025 8:24,4/13/2025 8:35,3014,34.05661,-118.237213,3022,34.04607,-118.233093,15422,1,One Way,Walk-up,standard
499774999,3,4/13/2025 8:27,4/13/2025 8:30,4304,34.06258,-118.290092,4312,34.06699,-118.290878,06390,30,One Way,Monthly Pass,standard
499776367,10,4/13/2025 8:27,4/13/2025 8:37,4570,34.01376,-118.417801,3000,,,05988,30,One Way,Monthly Pass,standard
499775629,15,4/13/2025 8:28,4/13/2025 8:43,3018,34.043732,-118.260139,4405,34.051899,-118.293678,27931,30,One Way,Monthly Pass,electric
499775340,7,4/13/2025 8:29,4/13/2025 8:36,4644,34.061859,-118.45002,4613,34.069752,-118.445351,12135,365,One Way,Annual Pass,standard
499775212,2,4/13/2025 8:32,4/13/2025 8:34,3075,34.04211,-118.256187,4578,34.04298,-118.252953,30348,30,One Way,Monthly Pass,electric
499775556,6,4/13/2025 8:34,4/13/2025 8:40,4213,33.995369,-118.464798,4209,33.996239,-118.477448,25880,30,One Way,Monthly Pass,electric
499775850,13,4/13/2025 8:35,4/13/2025 8:48,4456,34.052429,-118.302017,4446,34.05323,-118.278419,28828,365,One Way,Annual Pass,electric
499778109,19,4/13/2025 8:42,4/13/2025 9:01,3068,34.0532,-118.250954,3036,34.039188,-118.232529,16086,365,One Way,Annual Pass,standard
499776078,9,4/13/2025 8:43,4/13/2025 8:52,4405,34.051899,-118.293678,4405,34.051899,-118.293678,23955,30,Round Trip,Monthly Pass,electric
499778103,18,4/13/2025 8:43,4/13/2025 9:01,3068,34.0532,-118.250954,3036,34.039188,-118.232529,13590,365,One Way,Annual Pass,standard
499780036,70,4/13/2025 8:44,4/13/2025 9:54,4456,34.052429,-118.302017,4456,34.052429,-118.302017,15439,1,Round Trip,Walk-up,standard
499778282,13,4/13/2025 8:52,4/13/2025 9:05,4206,33.998341,-118.461014,4206,33.998341,-118.461014,24253,30,Round Trip,Monthly Pass,electric
499776392,4,4/13/2025 8:54,4/13/2025 8:58,4205,33.993771,-118.453667,4660,33.997238,-118.446732,29269,30,One Way,Monthly Pass,electric
499778112,6,4/13/2025 8:55,4/13/2025 9:01,4211,33.984928,-118.469963,4209,33.996239,-118.477448,21930,30,One Way,Monthly Pass,electric
499778954,31,4/13/2025 8:56,4/13/2025 9:27,4216,34.023392,-118.479637,4652,34.02705,-118.485184,13892,30,One Way,Monthly Pass,standard
499778429,10,4/13/2025 9:00,4/13/2025 9:10,4563,34.017448,-118.409569,4548,34.026829,-118.393517,23041,30,One Way,Monthly Pass,electric
499778528,12,4/13/2025 9:02,4/13/2025 9:14,3018,34.043732,-118.260139,3040,34.05357,-118.266357,29118,30,One Way,Monthly Pass,electric
499783767,83,4/13/2025 9:02,4/13/2025 10:25,3079,34.05014,-118.233192,4540,34.04776,-118.22541,29084,1,One Way,Walk-up,electric
499779032,23,4/13/2025 9:05,4/13/2025 9:28,4212,33.988129,-118.471741,4215,34.014309,-118.491341,13854,1,One Way,One Day Pass,standard
499778814,11,4/13/2025 9:11,4/13/2025 9:22,4527,34.102001,-118.33741,4477,34.103851,-118.325462,06600,1,One Way,Walk-up,standard
499778951,14,4/13/2025 9:12,4/13/2025 9:26,4406,34.101891,-118.300613,4482,34.094372,-118.331009,27765,1,One Way,One Day Pass,electric
499779838,35,4/13/2025 9:14,4/13/2025 9:49,3040,34.05357,-118.266357,4584,34.094349,-118.326363,29129,30,One Way,Monthly Pass,electric
499778990,11,4/13/2025 9:16,4/13/2025 9:27,4523,34.068748,-118.30928,4311,34.059689,-118.294662,28900,30,One Way,Monthly Pass,electric
499779084,12,4/13/2025 9:18,4/13/2025 9:30,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13608,1,Round Trip,Walk-up,standard
499782055,35,4/13/2025 9:29,4/13/2025 10:04,4537,34.098228,-118.338821,4537,34.098228,-118.338821,17312,1,Round Trip,Walk-up,electric
499782077,34,4/13/2025 9:30,4/13/2025 10:04,4537,34.098228,-118.338821,4537,34.098228,-118.338821,26344,1,Round Trip,Walk-up,electric
499779643,12,4/13/2025 9:31,4/13/2025 9:43,4548,34.026829,-118.393517,4570,34.01376,-118.417801,15640,30,One Way,Monthly Pass,standard
499779395,7,4/13/2025 9:31,4/13/2025 9:38,3030,34.051941,-118.24353,4491,34.04744,-118.24794,17321,30,One Way,Monthly Pass,electric
499779357,5,4/13/2025 9:32,4/13/2025 9:37,3030,34.051941,-118.24353,4491,34.04744,-118.24794,15703,30,One Way,Monthly Pass,standard
499779334,3,4/13/2025 9:33,4/13/2025 9:36,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13517,1,Round Trip,Walk-up,standard
499779855,17,4/13/2025 9:33,4/13/2025 9:50,4206,33.998341,-118.461014,4206,33.998341,-118.461014,24253,30,Round Trip,Monthly Pass,electric
499779388,4,4/13/2025 9:34,4/13/2025 9:38,4479,34.031502,-118.288742,4273,34.02586,-118.284103,14939,30,One Way,Monthly Pass,standard
499781948,27,4/13/2025 9:36,4/13/2025 10:03,3036,34.039188,-118.232529,3033,34.040989,-118.255798,25455,365,One Way,Annual Pass,electric
499781929,26,4/13/2025 9:37,4/13/2025 10:03,3036,34.039188,-118.232529,3033,34.040989,-118.255798,14874,365,One Way,Annual Pass,standard
499794665,157,4/13/2025 9:38,4/13/2025 12:15,4543,33.95718,-118.451248,4543,33.95718,-118.451248,28711,1,Round Trip,Walk-up,electric
499779740,8,4/13/2025 9:39,4/13/2025 9:47,4303,34.098011,-118.287071,4453,34.082649,-118.284393,24056,30,One Way,Monthly Pass,electric
499779709,6,4/13/2025 9:39,4/13/2025 9:45,4479,34.031502,-118.288742,4245,34.02404,-118.283409,20035,30,One Way,Monthly Pass,standard
499779771,5,4/13/2025 9:42,4/13/2025 9:47,3006,34.04554,-118.256668,3034,34.042061,-118.263382,06198,365,One Way,Annual Pass,standard
499783451,40,4/13/2025 9:42,4/13/2025 10:22,4306,34.057652,-118.292183,4524,34.06163,-118.301193,05849,30,One Way,Monthly Pass,standard
499783506,39,4/13/2025 9:43,4/13/2025 10:22,4306,34.057652,-118.292183,4524,34.06163,-118.301193,13769,30,One Way,Monthly Pass,standard
499780171,11,4/13/2025 9:45,4/13/2025 9:56,4660,33.997238,-118.446732,3000,,,29269,365,One Way,Annual Pass,electric
499785872,61,4/13/2025 9:49,4/13/2025 10:50,4547,33.9897,-118.448883,4547,33.9897,-118.448883,06170,1,Round Trip,Walk-up,standard
499780112,7,4/13/2025 9:50,4/13/2025 9:57,3069,34.05088,-118.248253,3006,34.04554,-118.256668,28684,30,One Way,Monthly Pass,electric
499783022,24,4/13/2025 9:52,4/13/2025 10:16,4473,34.07159,-118.282288,4455,34.10936,-118.271812,28849,30,One Way,Monthly Pass,electric
499780166,5,4/13/2025 9:54,4/13/2025 9:59,4644,34.061859,-118.45002,4528,34.06097,-118.444366,05901,365,One Way,Annual Pass,standard
499785873,54,4/13/2025 9:55,4/13/2025 10:49,4547,33.9897,-118.448883,4547,33.9897,-118.448883,06368,1,Round Trip,Walk-up,standard
499780179,3,4/13/2025 9:56,4/13/2025 9:59,3014,34.05661,-118.237213,3066,34.063389,-118.23616,13020,365,One Way,Annual Pass,standard
499782069,8,4/13/2025 9:56,4/13/2025 10:04,3027,34.04998,-118.247162,4217,34.04031,-118.25827,29881,30,One Way,Monthly Pass,electric
499785234,42,4/13/2025 9:59,4/13/2025 10:41,4572,34.02948,-118.410469,4211,33.984928,-118.469963,15633,1,One Way,Walk-up,standard
499785204,42,4/13/2025 9:59,4/13/2025 10:41,4572,34.02948,-118.410469,4211,33.984928,-118.469963,15353,1,One Way,Walk-up,standard
499782150,6,4/13/2025 9:59,4/13/2025 10:05,4528,34.06097,-118.444366,4613,34.069752,-118.445351,23379,365,One Way,Annual Pass,electric
499782130,4,4/13/2025 10:01,4/13/2025 10:05,4643,34.07262,-118.44944,4613,34.069752,-118.445351,13940,365,One Way,Annual Pass,standard
499784690,32,4/13/2025 10:01,4/13/2025 10:33,4214,33.99556,-118.481552,4215,34.014309,-118.491341,06216,1,One Way,Walk-up,standard
499790561,95,4/13/2025 10:02,4/13/2025 11:37,4214,33.99556,-118.481552,4215,34.014309,-118.491341,06588,1,One Way,Walk-up,standard
499784658,31,4/13/2025 10:02,4/13/2025 10:33,4214,33.99556,-118.481552,4215,34.014309,-118.491341,13550,1,One Way,Walk-up,standard
499785427,43,4/13/2025 10:02,4/13/2025 10:45,4521,33.990318,-118.412048,4212,33.988129,-118.471741,16138,1,One Way,Walk-up,standard
499784708,31,4/13/2025 10:02,4/13/2025 10:33,4214,33.99556,-118.481552,4215,34.014309,-118.491341,14054,1,One Way,Walk-up,standard
499783245,16,4/13/2025 10:03,4/13/2025 10:19,4206,33.998341,-118.461014,4209,33.996239,-118.477448,24253,30,One Way,Monthly Pass,electric
499782662,6,4/13/2025 10:05,4/13/2025 10:11,4477,34.103851,-118.325462,4527,34.102001,-118.33741,06600,1,One Way,Walk-up,standard
499783001,10,4/13/2025 10:06,4/13/2025 10:16,3027,34.04998,-118.247162,4217,34.04031,-118.25827,15350,30,One Way,Monthly Pass,standard
499785494,37,4/13/2025 10:08,4/13/2025 10:45,4216,34.023392,-118.479637,4204,33.988419,-118.45163,06302,30,One Way,Monthly Pass,standard
499783663,14,4/13/2025 10:10,4/13/2025 10:24,4491,34.04744,-118.24794,3058,34.035801,-118.23317,17321,30,One Way,Monthly Pass,electric
499783743,13,4/13/2025 10:11,4/13/2025 10:24,4491,34.04744,-118.24794,3058,34.035801,-118.23317,13624,30,One Way,Monthly Pass,standard
499782907,3,4/13/2025 10:12,4/13/2025 10:15,3065,34.060558,-118.238327,3066,34.063389,-118.23616,15548,30,One Way,Monthly Pass,standard
499783860,11,4/13/2025 10:14,4/13/2025 10:25,4312,34.06699,-118.290878,4440,34.061661,-118.298241,06390,30,One Way,Monthly Pass,standard
499784601,18,4/13/2025 10:14,4/13/2025 10:32,4660,33.997238,-118.446732,4211,33.984928,-118.469963,23438,1,One Way,Walk-up,electric
499784246,11,4/13/2025 10:17,4/13/2025 10:28,4401,34.075611,-118.291862,4518,34.057968,-118.299751,15376,365,One Way,Annual Pass,standard
499789965,72,4/13/2025 10:18,4/13/2025 11:29,4216,34.023392,-118.479637,4211,33.984928,-118.469963,20042,1,One Way,Walk-up,standard
499784439,12,4/13/2025 10:18,4/13/2025 10:30,4555,34.005871,-118.429161,4645,34.023411,-118.429008,13818,1,One Way,Walk-up,standard
499783982,7,4/13/2025 10:19,4/13/2025 10:26,3042,34.049301,-118.238808,3014,34.05661,-118.237213,29197,30,One Way,Monthly Pass,electric
499783746,3,4/13/2025 10:21,4/13/2025 10:24,4660,33.997238,-118.446732,4205,33.993771,-118.453667,15858,30,One Way,Monthly Pass,standard
499784371,8,4/13/2025 10:22,4/13/2025 10:30,4209,33.996239,-118.477448,4206,33.998341,-118.461014,21930,30,One Way,Monthly Pass,electric
499784520,7,4/13/2025 10:24,4/13/2025 10:31,4455,34.10936,-118.271812,4493,34.090279,-118.277191,30084,30,One Way,Monthly Pass,electric
499785562,20,4/13/2025 10:26,4/13/2025 10:46,4450,34.063492,-118.287163,4312,34.06699,-118.290878,06166,30,One Way,Monthly Pass,standard
499784426,4,4/13/2025 10:26,4/13/2025 10:30,4440,34.061661,-118.298241,4311,34.059689,-118.294662,06390,30,One Way,Monthly Pass,standard
499785771,21,4/13/2025 10:27,4/13/2025 10:48,4455,34.10936,-118.271812,4473,34.07159,-118.282288,28380,30,One Way,Monthly Pass,electric
499786017,20,4/13/2025 10:31,4/13/2025 10:51,4311,34.059689,-118.294662,4304,34.06258,-118.290092,28900,30,One Way,Monthly Pass,electric
499786700,24,4/13/2025 10:35,4/13/2025 10:59,4210,33.984341,-118.47155,4215,34.014309,-118.491341,29290,30,One Way,Monthly Pass,electric
499788401,25,4/13/2025 10:37,4/13/2025 11:02,4406,34.101891,-118.300613,4445,34.073639,-118.251572,20171,1,One Way,Walk-up,standard
499785584,9,4/13/2025 10:38,4/13/2025 10:47,4454,34.017899,-118.291718,4248,34.028351,-118.288673,28692,30,One Way,Monthly Pass,electric
499785353,5,4/13/2025 10:39,4/13/2025 10:44,3042,34.049301,-118.238808,3022,34.04607,-118.233093,14067,30,One Way,Monthly Pass,standard
499795206,104,4/13/2025 10:39,4/13/2025 12:23,4214,33.99556,-118.481552,4214,33.99556,-118.481552,20070,1,Round Trip,Walk-up,standard
499785762,8,4/13/2025 10:40,4/13/2025 10:48,4206,33.998341,-118.461014,4206,33.998341,-118.461014,21930,30,Round Trip,Monthly Pass,electric
499785417,4,4/13/2025 10:40,4/13/2025 10:44,4613,34.069752,-118.445351,4643,34.07262,-118.44944,23379,30,One Way,Monthly Pass,electric
499788931,30,4/13/2025 10:41,4/13/2025 11:11,4569,34.02655,-118.408463,4572,34.02948,-118.410469,15409,30,One Way,Monthly Pass,standard
499785865,8,4/13/2025 10:41,4/13/2025 10:49,3082,34.04652,-118.237411,4387,34.03352,-118.241837,14051,30,One Way,Monthly Pass,standard
499785588,5,4/13/2025 10:41,4/13/2025 10:46,4521,33.990318,-118.412048,4521,33.990318,-118.412048,15808,1,Round Trip,One Day Pass,standard
499786230,10,4/13/2025 10:42,4/13/2025 10:52,4493,34.090279,-118.277191,4494,34.075981,-118.256012,30084,30,One Way,Monthly Pass,electric
499792137,77,4/13/2025 10:42,4/13/2025 11:59,4564,34.035351,-118.434143,4492,34.036869,-118.425499,15137,1,One Way,Walk-up,standard
499813718,225,4/13/2025 10:42,4/13/2025 14:27,4521,33.990318,-118.412048,4521,33.990318,-118.412048,14883,1,Round Trip,One Day Pass,standard
499785679,5,4/13/2025 10:42,4/13/2025 10:48,4572,34.02948,-118.410469,4566,34.023392,-118.399223,12384,1,One Way,Walk-up,standard
499785661,4,4/13/2025 10:43,4/13/2025 10:47,4558,34.025688,-118.395302,4567,34.02018,-118.40403,14024,30,One Way,Monthly Pass,standard
499791053,61,4/13/2025 10:44,4/13/2025 11:45,4455,34.10936,-118.271812,4455,34.10936,-118.271812,30647,1,Round Trip,Walk-up,electric
499785845,5,4/13/2025 10:44,4/13/2025 10:49,4479,34.031502,-118.288742,4245,34.02404,-118.283409,14835,30,One Way,Monthly Pass,standard
499800800,136,4/13/2025 10:46,4/13/2025 13:02,4472,34.092602,-118.28093,4493,34.090279,-118.277191,26728,30,One Way,Monthly Pass,electric
499786528,10,4/13/2025 10:46,4/13/2025 10:56,4216,34.023392,-118.479637,4215,34.014309,-118.491341,15782,30,One Way,Monthly Pass,standard
499788392,14,4/13/2025 10:47,4/13/2025 11:01,4248,34.028351,-118.288673,3074,34.04417,-118.261169,30176,30,One Way,Monthly Pass,electric
499785857,2,4/13/2025 10:47,4/13/2025 10:49,4578,34.04298,-118.252953,3033,34.040989,-118.255798,14904,30,One Way,Monthly Pass,standard
